seq,dim,t_measured_ms
86159,4096,3.4274645149707794
86159,4385,3.6846427246928215
86159,4519,3.796190954744816
86159,4858,4.077143967151642
86159,5313,4.47275023907423
86159,5577,4.682761617004871
86159,5970,5.0551677122712135
86159,6263,5.356375128030777
86159,6572,5.601425655186176
86159,6758,5.793772637844086
86159,6849,5.862763151526451
86159,7060,6.049957126379013
86159,7295,6.2002260237932205
86159,7571,6.463002413511276
86159,7778,6.6932691261172295
86159,8066,6.861490197479725
86159,8213,7.113930769264698
86159,8466,7.373795844614506
86159,8690,7.580735720694065
86159,8906,7.871159352362156
86159,9085,7.878775708377361
86159,9225,8.026963099837303
86159,9649,8.38871393352747
86159,9881,8.624708279967308
86159,10105,8.800990879535675
86159,10712,9.13570262491703
86159,11022,9.542669169604778
86159,11336,9.683049283921719
86159,11498,9.95916873216629
86159,11672,9.910435415804386
86159,12273,10.579442605376244
86159,12377,10.727758519351482
86159,12664,10.874506086111069
86159,12996,11.263584718108177
86159,13216,11.16995606571436
86159,13700,11.86961680650711
86159,13978,12.164521962404251
86159,14182,12.276101857423782
86159,14524,12.660380452871323
86159,14609,12.791002169251442
86159,14924,12.921813875436783
86159,15104,12.727931141853333
86159,15245,13.303245417773724
86159,15467,13.507623225450516
86159,15686,13.727041892707348
86159,15977,14.064185321331024
86159,16111,13.891774229705334
86159,16299,13.994780369102955
86210,435,0.43413322418928146
86210,502,0.4748040810227394
86210,562,0.5293944850564003
86210,745,0.6695501506328583
86210,819,0.7325885817408562
86210,918,0.8115628734230995
86210,1428,1.2299194931983948
86210,1551,1.3350704684853554
86210,1664,1.4193234965205193
86210,1994,1.7053326591849327
86210,2167,1.8415534868836403
86210,2268,1.9296789541840553
86210,2377,2.027117647230625
86210,2431,2.0705386996269226
86210,2841,2.412770874798298
86210,3226,2.731962129473686
86210,3728,3.1315041705965996
86210,3978,3.3602342009544373
86210,4302,3.6204205825924873
86210,4425,3.7288330495357513
86210,4614,3.8783978670835495
86210,5224,4.3776798993349075
86210,5449,4.563179798424244
86210,5874,4.937954246997833
86210,6124,5.176668055355549
86210,6490,5.561009980738163
86210,6650,5.664878524839878
86210,6811,5.863145925104618
86210,6968,5.894826725125313
86210,7081,6.0796840116381645
86210,7429,6.419484503567219
86210,7686,6.590104661881924
86210,7917,6.7794108763337135
86210,8165,7.141834124922752
86210,8387,7.327334024012089
86210,8611,7.54931103438139
86210,8878,7.764793932437897
86210,8979,7.841560058295727
86210,9164,7.8949034214019775
86210,9393,8.218478411436081
86210,9731,8.47677607089281
86210,10011,8.70275404304266
86210,10325,8.935004472732544
86210,10958,9.414096362888813
86210,11035,9.580492042005062
86210,11380,9.753831662237644
86210,11541,10.092735290527344
86210,11930,10.235099121928215
86210,12318,10.599600151181221
86210,12577,10.9557518735528
86210,12908,11.088453233242035
86210,13061,11.389116756618023
86210,13639,11.929328553378582
86210,13846,11.945263482630253
86210,14068,12.011374346911907
86210,14235,12.369220145046711
86210,14554,12.581759132444859
86210,14750,12.661533430218697
86210,14970,12.958070263266563
86210,15215,13.346027582883835
86210,15443,13.452745042741299
86210,15667,13.739330694079399
86210,15871,13.837343081831932
86210,16047,13.841118663549423
86210,16222,14.113591983914375
86789,128,0.16226805746555328
86789,133,0.17532333731651306
86789,165,0.21081045269966125
86789,293,0.32514240592718124
86789,452,0.4344526678323746
86789,512,0.47233980149030685
86789,702,0.6410395726561546
86789,749,0.6758552044630051
86789,870,0.7757879793643951
86789,1044,0.921192578971386
86789,1428,1.240127719938755
86789,1535,1.323615200817585
86789,1615,1.401340588927269
86789,1798,1.5551932156085968
86789,1994,1.7166920006275177
86789,2149,1.8474729731678963
86789,2179,1.878608949482441
86789,2312,1.9797887653112411
86789,2409,2.0549865439534187
86789,2818,2.407107502222061
86789,3086,2.6274845004081726
86789,3272,2.782842144370079
86789,3767,3.204846754670143
86789,4096,3.4487759694457054
86789,4385,3.709280863404274
86789,4519,3.822014667093754
86789,4858,4.1098156943917274
86789,5313,4.5011332258582115
86789,5577,4.724455066025257
86789,5970,5.037696100771427
86789,6263,5.430677905678749
86789,6572,5.653359927237034
86789,6758,5.82033209502697
86789,6849,5.882634781301022
86789,7060,6.049958057701588
86789,7295,6.272000260651112
86789,7571,6.566743366420269
86789,7778,6.729652173817158
86789,8066,6.929711438715458
86789,8213,7.1224430575966835
86789,8466,7.424547336995602
86789,8690,7.603965699672699
86789,8906,7.886391133069992
86789,9085,7.8903259709477425
86789,9225,8.029107004404068
86789,9649,8.413641713559628
86789,9881,8.589348755776882
86789,10105,8.811072446405888
86789,10712,9.191060438752174
86789,11022,9.605738334357738
86789,11336,9.76135116070509
86789,11498,10.11503767222166
86789,11672,9.985090233385563
86789,12273,10.605618357658386
86789,12377,10.899819433689117
86789,12664,11.010215617716312
86789,12996,11.339615099132061
86789,13216,11.189025826752186
86789,13700,12.016814202070236
86789,13978,12.200680561363697
86789,14182,12.330565601587296
86789,14524,12.668604962527752
86789,14609,12.871160171926022
86789,14924,12.928405776619911
86789,15104,12.83541601151228
86789,15245,13.286253437399864
86789,15467,13.684995472431183
86789,15686,13.559174723923206
86789,15977,14.072665013372898
86789,16111,14.188599772751331
86789,16299,14.052057638764381
87830,1024,0.942024402320385
87830,1428,1.271008513867855
87830,1535,1.349116675555706
87830,1615,1.4217887073755264
87830,1798,1.5759598463773727
87830,1998,1.743442378938198
87830,2174,1.8840152770280838
87830,2304,1.9899336621165276
87830,2388,2.067883498966694
87830,2605,2.25149467587471
87830,3064,2.627037465572357
87830,3235,2.7888892218470573
87830,3758,3.231566399335861
87830,4052,3.470631316304207
87830,4347,3.734080120921135
87830,4482,3.8396138697862625
87830,4780,4.08623181283474
87830,5310,4.519948735833168
87830,5453,4.671080969274044
87830,5894,5.056094378232956
87830,6236,5.464691668748856
87830,6519,5.692015402019024
87830,6747,5.940520204603672
87830,6817,5.946056917309761
87830,7026,6.120707839727402
87830,7288,6.272575818002224
87830,7557,6.68255053460598
87830,7737,6.772659718990326
87830,8009,7.051821798086166
87830,8192,7.004749029874802
87830,8415,7.456674240529537
87830,8617,7.665373384952545
87830,8899,7.988019846379757
87830,9059,8.074001409113407
87830,9211,8.152367547154427
87830,9455,8.362378925085068
87830,9782,8.610180579125881
87830,10035,8.987866342067719
87830,10649,9.413392283022404
87830,10978,9.590698406100273
87830,11126,9.778022766113281
87830,11452,10.108797810971737
87830,11592,10.082845576107502
87830,11930,10.397846810519695
87830,12318,10.898953303694725
87830,12577,11.248481459915638
87830,12908,11.242881417274475
87830,13061,11.575672775506973
87830,13639,12.208521366119385
87830,13846,12.18525692820549
87830,14068,12.173417024314404
87830,14235,12.653437443077564
87830,14554,12.829400599002838
87830,14750,12.915799394249916
87830,14970,13.271116651594639
87830,15135,13.48141673952341
87830,15348,13.327691704034805
87830,15597,14.000988565385342
87830,15865,14.112920500338078
87830,16047,14.280499890446663
87830,16222,14.065048657357693
89260,745,0.7154373452067375
89260,856,0.7952125743031502
89260,1024,0.9265365079045296
